id,name,address,latitude,longitude
173,Mondal Homoeo Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
174,Amiya Probha Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
175,SS Pharmacy,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
176,Panchanan Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
177,Jay Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
178,Bharat Medical Hall,"Bharat Medical Hall, Diamond Herbour Road, Near Station, Ramchandrapur, South 24 Pargana, West Bengal, 743331, India",22.19328,88.1921
179,SastaSundar Healthbuddy Purkait,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
180,National Homoeo Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
181,Diamond Homoeo Pharmacy,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
182,Apollo Pharmacy Colleges Road Diamond Harbour,"Apollo Pharmacy Colleges Road Diamond Harbour, Holding No.912, Ward No .13, Satpally Para, Noon Gola, Down Town, Diamond Harbour, West Bengal, 743331, India",22.19115,88.18647
183,Pharmacy,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
184,Koyal Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
185,Ray Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
186,Diamond Medical,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
187,SD Medical Agency,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
188,Rajesh Medical & Company,"Harindanga Kali Temple, Harindanga, Diamond Harbour, West Bengal, 743331, India",22.20831,88.19509
189,Nandi Pharmacy,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
190,Jwell Medical Hall,"Cotton Gallery, Plot No. 127 Girls School Road, Noon Gola, Down Town Diamond Harbour Road, Girls High School, Road, Noon Gola, Down Town, Diamond Harbour, West Bengal, 743331, India",22.19002,88.1881
191,Jivan Rekha,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
192,Popular Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
193,Roy Medical Hall,"Ananya Restaurant, Diamond Harbour Road Diamond Harbour, Harindanga, Kolkata, Diamond Harbour, West Bengal, 743331, India",22.1973,88.1904
194,Cure Corner,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
195,Archana Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
196,Samrat Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
197,Akash Deep Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
198,Adhunik Medical Hall,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
199,Shree Guru Pharmacy,"New Town Sarbojanin Durgatsab Committee, Harindanga, Diamond Harbour, West Bengal, 743331, India",22.20056,88.19054
200,Shipra Medical Hall,"Shipra Medical Hall, Towndiamond, New Town, Kapat Hat, Diamond Harbour, West Bengal, 743331, India",22.20069,88.18963
201,Homoeo Pharmacy,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
202,Shree RamKrishna Ausadhalaya,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
203,Baidya Drug House,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
204,Birendra Homeo Hall,"Shipra Medical Hall, Towndiamond, New Town, Kapat Hat, Diamond Harbour, West Bengal, 743331, India",22.20069,88.18963
205,Health Care,"Kapathut, Kapat Hat, Diamond Harbour, West Bengal, 743331, India",22.20626,88.18398
206,Mohans Pharmacy,"Mohans Pharmacy, New Town, Kapat Hat, Diamond Harbour, West Bengal, 743368, India",22.20495,88.18643
207,Sarma Medical Center,"Right PolyClinic, Diamond Harbour, Diamond Harbour Road, Diamond Harbour, Diamond Harbour - I, South 24 Parganas, West Bengal, 743331, India",22.19203,88.190796
208,Amit Medicals,"Kharagpur Medical Stores, 196, Kharida Main Rd, Kharida, Kharagpur, West Bengal 721301, Kharida Main Rd, Kharida, Kharagpur, Gole Bazar, West Bengal",22.3445,87.3051
209,Dandapat Medical Stores,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
210,Arogya Chemist & Druggist,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
211,Atul Medical Hall,"Atul Medical Hall, 88/54/2, Malancha Main Rd, Malancha, Kharagpur, West Bengal, 721301, India",22.34374,87.2786
212,Arogay Medicals,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
213,Drug Land,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
214,Asia Homeo,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
215,Chakrabarty Medical Store,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
216,Ajay Medical,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
217,New Medico,"Mercy Nursing Home, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.34499,87.30024
218,Shamayal Medical Hall,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
219,Raghunath Medical Store,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
220,Shukla Medical Store,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
221,Bam Pharmacy,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
222,Mahamaya Medical,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
223,Neela Medical,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
224,New Balaram Medical Store,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
225,MedPlus Kharida Kharagpur,"MedPlus Kharida Kharagpur, Holding No.1, Ward No. 17, 1, Kharida, Kharagpur, West Bengal, 721301, India",22.34515,87.30426
226,Arihant Medical,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
227,SastaSundar Healthbuddy Rudras,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
228,Sadhana Aushadhalaya,"Kharagpur Medical Stores, 196, Kharida Main Rd, Kharida, Kharagpur, West Bengal 721301, Kharida Main Rd, Kharida, Kharagpur, Gole Bazar, West Bengal",22.3445,87.3051
229,Vyas Pharmaceuticals,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
230,Gouri Medical,"Kharagpur Medical Stores, 196, Kharida Main Rd, Kharida, Kharagpur, West Bengal 721301, Kharida Main Rd, Kharida, Kharagpur, Gole Bazar, West Bengal",22.3445,87.3051
231,Kharagpur Medical Stores,"Kharagpur Medical Stores, 196, Kharida Main Rd, Kharida, Kharagpur, West Bengal 721301, Kharida Main Rd, Kharida, Kharagpur, Gole Bazar, West Bengal",22.3445,87.3051
232,Piles Fistula Fissure,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
233,Gauri Medical Store,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
234,Santi Homeo Hall,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
235,Devesh Medical,"Devesh Medical, 285, Kharida Main Rd, Kharida, Kharagpur, Gole Bazar, West Bengal, 721301, India",22.34421,87.30536
236,Amit Medical,"Amit Medical, Prembazar, Kharida Main Rd, Kharida, Hijli Co-Operative Society, Kharagpur, Gole Bazar, West Bengal, 721301, India",22.34381,87.3056
237,Raghunath Medical Store,"Kharagpur Medical Stores, 196, Kharida Main Rd, Kharida, Kharagpur, West Bengal 721301, Kharida Main Rd, Kharida, Kharagpur, Gole Bazar, West Bengal",22.3445,87.3051
238,Shameet Medical,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
239,Medi Treat,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
240,Frank Ross Pharmacy - IIT Kharagpur,"BC Roy Hospital Parking Lot-2, Frank Ross Pharmacy, Scholars' Avenue, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721302, India",22.31678,87.30082
241,Chandsi Pharmacy,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
242,SastaSundar.Com,"SastaSundar.Com, Healthbuddy Rudra's Kharida West, W/no 9(new) H/no. 42/35, Medinipur (W), Kharagpur-721301, Kharida, Bengali Para, Kharagpur, West Bengal",22.34648,87.3049
243,Patanjali Store,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
244,Homeo Healing Home,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
245,Sri Maha Laxmi Dawakhana,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
246,Meera Medical,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
247,Shri MahaLaxmi Dawakhana,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
248,Medi Treat Peoples,"Apollo Pharmacy, Malancha Road, Kharagpur, Kharagpur-I, Paschim Medinipur, West Bengal, 721301, India",22.345002,87.302405
249,Chakraborty Medical,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
250,Mediwin Medical Store,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
251,Chakrabarti Medical Store,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
252,Sristi Medical Store,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
253,Latika Medical Store,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
254,MahaLaxmi Medical,"BulBul Bagaan, 28, Nimpura Rd, Mathurakati, Kharagpur, West Bengal 721301, Nimpura Rd, Mathurakati, Nimpura, Kharagpur, West Bengal",22.33987,87.27681
255,Sujata Medical,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
256,Joy Guru Medical,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
257,Sri SaiRam Medical,"Jains Galaxy A Havells Brand Store, College, Kharagpur City Rd, Beside Kharagpur, Inda, Kharagpur, Kharagpur Railway Settlement, West Bengal, 721301, India",22.35491,87.33652
258,Apollo Pharmacy Baruipur Rail Gate,"Baruipur Station Road, PS- Baruipur, Pin- 700144, Dist- South 24 Parganas. West Bengal, India. Maatscode, Baruipur Station Road, PS, Dist, Baruipur, Baruipur P, West Bengal, 700144, India",22.36284,88.4475
259,Oval HealthCare Services,"Duttapara Road, Duttapara Rd, Dutt Para, Subuddhipur, Baruipur, West Bengal, 700144, India",22.3583,88.4411
260,Apollo Pharmacy Baruipur Kachari Bazar,"Apollo Pharmacy Baruipur Kachari Bazar, No 248, Baruipur Kachari Bazar, Kulpi Rd, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.36555,88.42917
261,Sasta Sundar Baruipur,"Sasta Sundar Baruipur, Madarat Road, Battala, Baruipur, Masterpara, Subuddhipur, Kolkata, West Bengal, 700144, India",22.36492,88.43862
262,Mondal Pharmacy,"Uttar Khodar Bazar Yuba Sangha(ukys), North Khodar Bazar, Kalyanpur Rd, Madhya Kalyanpur, Baruipur, Khodar Bazar, West Bengal, 743610, India",22.3661,88.42424
263,SastaSundar.Com,"SastaSundar.Com, Area Logistics Centre - Kolkata Purba Salepur, Dr. Narman Bethun Sarani P.O- Baruipur, Salepur, Kolkata, West Bengal, 700144, India",22.37446,88.43094
264,Frakross Farmacy,"Frakross Farmacy, Natupara, Baruipur, Natunpara, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.36073,88.43216
265,Apollo Pharmacy Paddapukur,"Swapnanir House & Hostel, Station Road, Baruipur, Kolkata, West Bengal 700144, Vill - Atghara, P.O - Madarat, P.S - Baruipur, Kolkata - 700144, South 24, PGS, Kolkata, West Bengal",22.36069,88.45866
266,Frank Ross Pharmacy,"Frank Ross Pharmacy, 9, Kulpi Rd, Near SBI, Beharapara, Kolkata, Baruipur, West Bengal, 700144, India",22.3608,88.43221
267,MedPlus Baruipur Bazar,"MedPlus Baruipur Bazar, Holding No. 836 Baruipur Bazar, Ward No. 8, Subuddhipur, Baruipur, West Bengal, 700144, India",22.3606,88.43239
268,Star Medical Centre,"Classy Hair Cut, Subuddhipur, Netajipally, Baruipur, South 24 PGS Subuddhipur, Subuddhipur, Baruipur, West Bengal, 700144, India",22.37136,88.43574
269,Apollo Pharmacy Baruipur,"Southern Type Trainee College, Baruipur - Kulpi Rd, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.34863,88.4377
270,Health Point Medical Hall,"Baruipur - Kulpi Road, Baruipur - Kulpi Rd, Subuddhipur, Baruipur, West Bengal, 700144, India",22.3572,88.4339
271,Life Care Medical Hall,"Baruipur Station Road, PS- Baruipur, Pin- 700144, Dist- South 24 Parganas. West Bengal, India. Maatscode, Baruipur Station Road, PS, Dist, Baruipur, Baruipur P, West Bengal, 700144, India",22.36284,88.4475
272,Anjana Medical Hall,"Southern Type Trainee College, Baruipur - Kulpi Rd, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.34863,88.4377
273,Shanti Clinic,"Shanti Clinic, Pragati Sang Baruipur Railway Station Near 4 Number Plateform, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.35984,88.43258
274,Janata Medical Hall,"Janata Medical Hall, Baruipur, Kulpi Road, Near Baruipur Station Road, Subuddhipur, Kolkata, West Bengal, 700144, India",22.36151,88.4318
275,The Purna Pharmacy,"Southern Type Trainee College, Baruipur - Kulpi Rd, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.34863,88.4377
276,Tirupati Pharmacy,"Tirupati Pharmacy, Kalitala, Baruipur Station Rd, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.35955,88.43251
277,Gbrb Surgical,"Southern Type Trainee College, Baruipur - Kulpi Rd, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.34863,88.4377
278,Basu Pharmacy,"Southern Type Trainee College, Baruipur - Kulpi Rd, Khodar Bazar Uttarpara, Baruipur, West Bengal, 700144, India",22.34863,88.4377
279,Manjushree Medical Hall,"Natunpara Sarbojanin, Natunpara, Baruipur, West Bengal, 700144, India",22.35908,88.43222
280,Apollo Pharmacy Baruipur Sub Divisional Hospital,"Baruipur Rail Gate On Kulpi Road, Subuddhipur, Baruipur, West Bengal, 700144, India",22.3628,88.43071
281,Meera Pharmacy,"Baruipur Station Road, PS- Baruipur, Pin- 700144, Dist- South 24 Parganas. West Bengal, India. Maatscode, Baruipur Station Road, PS, Dist, Baruipur, Baruipur P, West Bengal, 700144, India",22.36284,88.4475
282,Medical Store,"Baruipur Station Road, PS- Baruipur, Pin- 700144, Dist- South 24 Parganas. West Bengal, India. Maatscode, Baruipur Station Road, PS, Dist, Baruipur, Baruipur P, West Bengal, 700144, India",22.36284,88.4475
283,Shifa Pharmacy,"Ratsta Ptick Nursing Home, Baruipur F.L Shop, Kulpi Road, Baruipur, South 24 Parganas, West Bengal, 700144, India",22.36201,88.431002
